Date,State,Region,Category,Sub-Category,Sales,Quantity
11/5/2017,New York,East,Mobile Phones,Pixel,110.96,2
11/5/2017,New York,East,Cameras ,Sony,99.98,2
11/5/2017,New York,East,Mobile Phones,iPhone,11.424,1
11/5/2017,New York,East,Laptops,HP,128.124,2
11/5/2017,New York,East,Laptops,Asus,101.4,5
5/31/2019,Illinois,Central,Mobile Phones,HTC,5.904,2
5/31/2019,Illinois,Central,Mobile Phones,Pixel,173.488,7
5/31/2019,Illinois,Central,Laptops,Asus,51.56,2
5/31/2019,Illinois,Central,Mobile Phones,iPhone,3.564,3
9/7/2018,Illinois,Central,Mobile Phones,Nokia,13.16,5
9/7/2018,Illinois,Central,Mobile Phones,iPhone,3.828,3
9/7/2018,Illinois,Central,Mobile Phones,iPhone,304.99,5
11/6/2017,Texas,Central,Mobile Phones,OnePlus,18.16,2
6/20/2019,Pennsylvania,East,Cameras ,Nikon,319.984,2
7/22/2018,California,West,Mobile Phones,LG,19.68,6
12/2/2016,Texas,Central,Laptops,Dell,781.864,10
12/2/2016,Texas,Central,Mobile Phones,Pixel,30.816,9
10/12/2017,West Virginia,East,Laptops,Lenovo,673.344,3
12/11/2017,New Jersey,East,Mobile Phones,Nokia,6.54,3
10/1/2019,Oregon,West,Cameras ,Sony,572.8,2
8/5/2016,Alabama,South,Mobile Phones,LG,197.05,7
1/3/2017,California,West,Mobile Phones,iPhone,2022.272,8
1/3/2017,California,West,Mobile Phones,LG,9.12,3
11/7/2017,Oklahoma,Central,Mobile Phones,iPhone,38.16,9
1/3/2016,Oklahoma,Central,Laptops,Lenovo,1592.85,7
1/3/2016,Oklahoma,Central,Mobile Phones,iPhone,11.88,2
5/12/2016,California,West,Cameras ,Nikon,120,6
5/12/2016,California,West,Mobile Phones,Samsung,8.67,1
11/5/2017,Indiana,Central,Mobile Phones,Pixel,4.41,1
11/5/2017,Indiana,Central,Mobile Phones,Pixel,167.94,3
11/5/2017,Indiana,Central,Mobile Phones,Pixel,67.8,10
5/26/2016,Wisconsin,Central,Laptops,Asus,26.94,3
11/20/2019,California,West,Laptops,Asus,32.04,3
4/22/2016,New York,East,Mobile Phones,LG,32.13,9
4/22/2016,New York,East,Mobile Phones,LG,2.88,1
10/14/2016,New York,East,Cameras ,Sony,1091.93,7
10/14/2016,New York,East,Mobile Phones,Pixel,111.96,2
4/5/2018,Michigan,Central,Mobile Phones,LG,26.7,2
4/5/2018,Michigan,Central,Mobile Phones,iPhone,40.2,5
4/5/2018,Michigan,Central,Mobile Phones,LG,13.89,3
4/5/2018,Michigan,Central,Mobile Phones,OnePlus,689.82,6
8/6/2016,New York,East,Mobile Phones,LG,38.34,9
12/14/2018,Illinois,Central,Mobile Phones,iPhone,9.264,3
5/30/2017,Texas,Central,Laptops,Dell,204.6664,1
10/14/2016,Wisconsin,Central,Cameras ,Nikon,1649.75,5
3/14/2018,Florida,South,Mobile Phones,Pixel,91.056,6
2/17/2018,Illinois,Central,Mobile Phones,LG,54.208,14
8/24/2019,Ohio,East,Cameras ,Sony,26.982,3
8/24/2019,Ohio,East,Mobile Phones,HTC,6.912,3
8/24/2019,Ohio,East,Mobile Phones,OnePlus,435.504,3
5/8/2017,California,West,Mobile Phones,Samsung,81.08,4
2/4/2016,California,West,Mobile Phones,OnePlus,93.02,2
12/19/2018,Illinois,Central,Cameras ,Sony,323.976,3
12/19/2018,Illinois,Central,Mobile Phones,Pixel,15.552,3
12/19/2018,Illinois,Central,Mobile Phones,OnePlus,32.592,3
12/5/2017,Washington,West,Mobile Phones,iPhone,83.92,5
12/5/2017,Washington,West,Laptops,Asus,199.9,5
12/5/2017,Washington,West,Cameras ,Sony,31.176,3
12/5/2017,Washington,West,Mobile Phones,iPhone,172.752,6
12/5/2017,Washington,West,Mobile Phones,iPhone,9.296,2
3/24/2017,Texas,Central,Mobile Phones,OnePlus,12.768,2
7/8/2017,Washington,West,Mobile Phones,Pixel,52.76,2
10/26/2017,Texas,Central,Mobile Phones,OnePlus,55.616,2
10/27/2016,New York,East,Laptops,HP,427.644,14
10/27/2016,New York,East,Mobile Phones,Nokia,40.67,7
10/27/2016,New York,East,Mobile Phones,OnePlus,33.48,2
10/27/2016,New York,East,Mobile Phones,iPhone,9.728,2
6/12/2017,Illinois,Central,Laptops,Asus,8.856,3
9/25/2016,California,West,Laptops,Dell,477.666,2
9/7/2017,Rhode Island,East,Mobile Phones,Pixel,16.9,5
9/7/2017,Rhode Island,East,Mobile Phones,Pixel,39.96,2
5/11/2019,Arizona,West,Laptops,HP,191.968,7
8/6/2019,Texas,Central,Mobile Phones,HTC,35.52,3
8/6/2019,Texas,Central,Mobile Phones,iPhone,6.23,5
8/6/2019,Texas,Central,Mobile Phones,Pixel,56.704,2
8/6/2019,Texas,Central,Laptops,Dell,369.1992,3
10/29/2018,Indiana,Central,Cameras ,Nikon,1.98,2
10/29/2018,Indiana,Central,Mobile Phones,Pixel,75.88,2
6/18/2016,Pennsylvania,East,Mobile Phones,Pixel,6.848,2
6/18/2016,Pennsylvania,East,Mobile Phones,iPhone,4.626,2
6/18/2016,Pennsylvania,East,Mobile Phones,Samsung,453.6,3
5/3/2019,California,West,Mobile Phones,iPhone,13.848,3
11/10/2019,Pennsylvania,East,Mobile Phones,OnePlus,577.584,6
5/30/2019,Virginia,South,Cameras ,Nikon,151.96,4
9/22/2016,Colorado,West,Laptops,Asus,68.432,7
11/28/2019,Ohio,East,Laptops,Asus,71.12,5
11/28/2019,Ohio,East,Mobile Phones,Nokia,3.008,2
12/3/2019,New Hampshire,East,Mobile Phones,Pixel,184.66,7
10/17/2018,Texas,Central,Laptops,Asus,5.312,2
5/3/2016,Ohio,East,Cameras ,Nikon,132.52,5
5/3/2016,Ohio,East,Mobile Phones,OnePlus,195.64,5
5/3/2016,Ohio,East,Laptops,Asus,51.968,2
5/3/2016,Ohio,East,Cameras ,Nikon,431.976,3
5/3/2016,Ohio,East,Cameras ,Canon,224.937,3
5/3/2016,Ohio,East,Mobile Phones,HTC,6,2
6/1/2019,California,West,Mobile Phones,Pixel,11.76,2
3/31/2018,Florida,South,Laptops,HP,1125.488,7
3/31/2018,Florida,South,Mobile Phones,iPhone,12.645,5
3/31/2018,Florida,South,Mobile Phones,LG,4.032,2
7/5/2017,Nebraska,Central,Cameras ,Sony,79.96,4
9/24/2019,Ohio,East,Mobile Phones,iPhone,6.732,6
9/24/2019,Ohio,East,Mobile Phones,OnePlus,33.568,2
9/24/2019,Ohio,East,Mobile Phones,Motorola ,15.84,2
9/24/2019,Ohio,East,Mobile Phones,HTC,24.424,1
9/24/2019,Ohio,East,Mobile Phones,LG,17.12,5
8/13/2019,California,West,Laptops,Asus,31.56,3
5/26/2019,Texas,Central,Laptops,HP,105.686,1
5/26/2019,Texas,Central,Cameras ,Canon,399.54,2
5/26/2019,Texas,Central,Laptops,HP,104.93,5
9/14/2017,New York,East,Cameras ,Sony,1079.85,3
9/14/2017,New York,East,Mobile Phones,OnePlus,70.98,1
9/14/2017,New York,East,Mobile Phones,LG,29.95,5
9/14/2017,New York,East,Laptops,HP,589.41,5
6/7/2016,Pennsylvania,East,Mobile Phones,Nokia,9.648,6
6/25/2017,New York,East,Laptops,Dell,400.784,1
8/26/2017,Michigan,Central,Mobile Phones,OnePlus,53.72,4
8/26/2016,Florida,South,Mobile Phones,Pixel,31.008,1
11/18/2016,California,West,Mobile Phones,iPhone,61.12,5
4/17/2017,Illinois,Central,Mobile Phones,OnePlus,195.136,4
7/23/2017,Illinois,Central,Mobile Phones,LG,121.536,4
5/11/2018,Illinois,Central,Mobile Phones,Pixel,17.472,3
5/11/2018,Illinois,Central,Mobile Phones,iPhone,104.58,9
7/28/2016,Texas,Central,Laptops,Asus,24.7,5
7/28/2016,Texas,Central,Laptops,Asus,302.72,5
9/14/2017,New York,East,Mobile Phones,Pixel,8.56,2
9/14/2017,New York,East,Mobile Phones,Pixel,11.56,2
1/24/2017,California,West,Mobile Phones,Samsung,25.86,3
1/24/2017,California,West,Mobile Phones,iPhone,276.784,2
1/24/2017,California,West,Cameras ,Sony,110.352,3
9/19/2019,California,West,Laptops,Asus,60.84,3
4/14/2019,Oregon,West,Mobile Phones,Samsung,35.208,1
5/8/2017,Texas,Central,Mobile Phones,Pixel,41.472,8
9/4/2016,Arkansas,South,Mobile Phones,Pixel,239.5,5
5/19/2018,Virginia,South,Mobile Phones,Mi,34.2,5
6/17/2016,New York,East,Laptops,Lenovo,376.866,3
11/2/2019,Virginia,South,Mobile Phones,Samsung,197.72,4
11/4/2017,Ohio,East,Cameras ,Nikon,70.72,4
11/4/2017,Ohio,East,Mobile Phones,OnePlus,194.352,3
12/5/2017,New York,East,Mobile Phones,Pixel,21.6,6
12/5/2017,New York,East,Mobile Phones,HTC,11.07,3
5/16/2016,California,West,Laptops,Asus,282.84,4
5/16/2016,California,West,Mobile Phones,HTC,27.72,9
10/24/2017,Mississippi,South,Mobile Phones,Nokia,11.68,4
9/18/2016,California,West,Cameras ,Sony,239.984,2
11/11/2018,Washington,West,Mobile Phones,Samsung,22.98,1
11/11/2018,Washington,West,Cameras ,Nikon,102.13,7
11/11/2018,Washington,West,Mobile Phones,iPhone,2033.584,2
8/22/2016,California,West,Mobile Phones,LG,5.76,2
11/16/2017,Ohio,East,Cameras ,GoPro,899.982,3
11/16/2017,Ohio,East,Mobile Phones,LG,86.352,3
11/16/2017,Ohio,East,Cameras ,Nikon,139.96,5
9/26/2018,Ohio,East,Mobile Phones,Samsung,16.704,6
9/26/2018,Ohio,East,Cameras ,Nikon,3.152,2
9/26/2018,Ohio,East,Mobile Phones,Pixel,32.896,4
6/29/2017,Texas,Central,Mobile Phones,Samsung,21.392,2
6/29/2017,Texas,Central,Laptops,Lenovo,307.314,3
6/29/2017,Texas,Central,Laptops,Dell,409.9992,3
9/23/2017,Texas,Central,Mobile Phones,Pixel,9.248,2
11/23/2018,Michigan,Central,Mobile Phones,iPhone,14.67,3
1/13/2018,Ohio,East,Mobile Phones,Pixel,37.408,7
1/13/2018,Ohio,East,Mobile Phones,iPhone,3.438,2
5/31/2016,New York,East,Mobile Phones,iPhone,7.152,3
5/31/2016,New York,East,Cameras ,Sony,179.7,6
2/13/2017,Minnesota,Central,Mobile Phones,Samsung,90.64,8
10/14/2018,Massachusetts,East,Cameras ,Nikon,177,3
10/14/2018,Massachusetts,East,Mobile Phones,OnePlus,79.45,7
10/14/2018,Massachusetts,East,Laptops,HP,1628.82,9
11/18/2018,Washington,West,Laptops,Asus,137.54,2
11/18/2018,Washington,West,Laptops,Lenovo,730.2,4
11/12/2017,California,West,Mobile Phones,Pixel,11.56,2
1/28/2019,North Carolina,South,Laptops,Lenovo,4297.644,13
3/7/2018,Washington,West,Mobile Phones,LG,20.65,5
3/7/2018,Washington,West,Mobile Phones,OnePlus,204.9,5
3/7/2018,Washington,West,Laptops,HP,436.704,6
3/7/2018,Washington,West,Laptops,HP,481.568,2
6/8/2017,Arizona,West,Cameras ,Nikon,89.544,7
6/8/2017,Arizona,West,Mobile Phones,OnePlus,35.168,2
6/8/2017,Arizona,West,Mobile Phones,iPhone,72.588,2
11/19/2018,Minnesota,Central,Mobile Phones,OnePlus,221.16,4
11/19/2018,Minnesota,Central,Cameras ,Sony,281.97,3
11/26/2016,California,West,Laptops,Dell,3406.664,8
11/26/2016,California,West,Mobile Phones,LG,37.17,9
11/26/2016,California,West,Mobile Phones,Samsung,64.96,2
11/26/2016,California,West,Laptops,Asus,595.38,6
1/23/2017,Arizona,West,Cameras ,Nikon,95.984,2
1/23/2017,Arizona,West,Mobile Phones,iPhone,4.938,2
9/22/2018,New York,East,Laptops,Asus,97.44,3
9/22/2018,New York,East,Mobile Phones,iPhone,3.984,1
9/22/2018,New York,East,Mobile Phones,LG,13.04,4
9/22/2018,New York,East,Laptops,HP,579.528,4
3/26/2018,California,West,Mobile Phones,HTC,18.75,5
6/6/2016,California,West,Cameras ,Sony,3023.928,9
6/6/2016,California,West,Cameras ,Nikon,26.96,2
6/6/2016,California,West,Cameras ,Sony,477.6,3
8/31/2017,California,West,Mobile Phones,OnePlus,193.95,3
12/7/2019,California,West,Mobile Phones,Pixel,12.96,2
11/16/2017,California,West,Laptops,Asus,119.94,3
11/16/2017,California,West,Laptops,Asus,12.42,3
4/23/2016,California,West,Mobile Phones,iPhone,18.088,7
4/23/2016,California,West,Mobile Phones,Motorola ,71.97,3
4/2/2017,Alabama,South,Mobile Phones,HTC,14.94,3
8/13/2019,North Carolina,South,Mobile Phones,LG,64.68,7
11/13/2017,California,West,Cameras ,Sony,22,5
12/23/2016,Pennsylvania,East,Mobile Phones,Pixel,7.968,2
12/23/2016,Pennsylvania,East,Cameras ,Sony,1499.97,5
7/22/2018,Texas,Central,Mobile Phones,OnePlus,26.632,1
5/6/2016,California,West,Laptops,Asus,41.6,4
11/28/2018,Indiana,Central,Mobile Phones,Motorola ,64.02,6
4/18/2016,New York,East,Mobile Phones,LG,6.99,3
4/18/2016,New York,East,Mobile Phones,Mi,6.84,1
12/27/2019,California,West,Mobile Phones,OnePlus,323.1,2
12/27/2019,California,West,Cameras ,Sony,668.16,9
12/13/2017,California,West,Mobile Phones,HTC,8.64,3
12/13/2017,California,West,Mobile Phones,Pixel,38.88,6
12/13/2017,California,West,Laptops,Asus,201.04,8
12/13/2017,California,West,Mobile Phones,Pixel,12.96,2
1/2/2017,California,West,Cameras ,Nikon,16.59,1
5/30/2017,California,West,Mobile Phones,LG,35.1,6
9/30/2017,Texas,Central,Mobile Phones,iPhone,11.646,9
6/20/2017,Virginia,South,Mobile Phones,Pixel,32.4,5
6/20/2017,Virginia,South,Cameras ,Sony,503.96,4
4/4/2017,New York,East,Mobile Phones,LG,7.04,4
11/13/2019,Texas,Central,Laptops,Dell,613.9992,3
8/28/2019,Connecticut,East,Mobile Phones,OnePlus,470.36,11
9/24/2017,California,West,Mobile Phones,Pixel,31.08,6
9/24/2017,California,West,Mobile Phones,Mi,7.3,2
12/11/2016,Ohio,East,Mobile Phones,Samsung,73.536,4
6/10/2018,Michigan,Central,Mobile Phones,HTC,491.55,5
3/11/2016,Pennsylvania,East,Laptops,Asus,30.336,4
12/15/2017,California,West,Mobile Phones,Pixel,22.83,3
12/15/2017,California,West,Mobile Phones,Samsung,54.32,4
12/15/2017,California,West,Cameras ,Sony,196.776,3
10/30/2016,California,West,Mobile Phones,Nokia,3.62,2
7/31/2017,Delaware,East,Mobile Phones,Pixel,11.54,1
7/31/2017,Delaware,East,Mobile Phones,iPhone,849.95,5
7/31/2017,Delaware,East,Mobile Phones,iPhone,11.01,3
10/19/2017,California,West,Mobile Phones,iPhone,39.624,3
10/21/2016,California,West,Laptops,HP,242.136,3
10/21/2016,California,West,Mobile Phones,LG,12.39,3
10/21/2016,California,West,Laptops,Asus,19.96,2
10/21/2016,California,West,Mobile Phones,OnePlus,340.92,3
11/5/2018,Pennsylvania,East,Laptops,Asus,273.568,2
11/5/2018,Pennsylvania,East,Mobile Phones,iPhone,13.194,2
11/5/2018,Pennsylvania,East,Mobile Phones,OnePlus,1080.096,6
11/5/2018,Pennsylvania,East,Cameras ,Nikon,51.56,5
11/5/2018,Pennsylvania,East,Cameras ,Nikon,58.416,2
11/7/2016,California,West,Mobile Phones,iPhone,57.584,2
8/12/2016,Pennsylvania,East,Mobile Phones,LG,37.312,4
5/30/2016,Texas,Central,Cameras ,Sony,79.96,5
5/30/2016,Texas,Central,Cameras ,Nikon,223.96,5
11/12/2017,Pennsylvania,East,Mobile Phones,OnePlus,221.024,2
9/22/2016,Wisconsin,Central,Laptops,Asus,18.96,2
2/16/2016,New York,East,Laptops,HP,326.646,3
2/16/2016,New York,East,Cameras ,Nikon,89.97,3
12/22/2018,New York,East,Mobile Phones,iPhone,296.712,13
12/5/2019,Illinois,Central,Mobile Phones,Motorola ,12.224,2
9/17/2017,Idaho,West,Cameras ,Nikon,89.97,3
12/2/2017,Massachusetts,East,Mobile Phones,Samsung,286.86,7
12/2/2017,Massachusetts,East,Cameras ,Sony,979.95,5
12/2/2017,Massachusetts,East,Mobile Phones,Mi,4.36,2
9/29/2018,Washington,West,Mobile Phones,iPhone,10.048,2
9/29/2018,Washington,West,Mobile Phones,OnePlus,807.75,5
11/14/2017,California,West,Mobile Phones,LG,34.24,8
8/20/2018,Virginia,South,Laptops,HP,500.24,13
8/20/2018,Virginia,South,Mobile Phones,Pixel,20.12,2
8/20/2018,Virginia,South,Mobile Phones,iPhone,896.99,1
11/19/2018,Pennsylvania,East,Mobile Phones,Pixel,5.88,1
6/29/2019,Nebraska,Central,Cameras ,Sony,269.98,2
3/16/2017,California,West,Mobile Phones,OnePlus,310.12,2
3/16/2017,California,West,Mobile Phones,iPhone,70.464,6
3/16/2017,California,West,Mobile Phones,iPhone,19.68,5
3/16/2017,California,West,Mobile Phones,Samsung,140.67,3
11/8/2019,Vermont,East,Laptops,Dell,4404.9,5
11/28/2017,California,West,Mobile Phones,HTC,62.65,5
6/16/2016,Delaware,East,Mobile Phones,HTC,9.45,3
1/21/2017,Illinois,Central,Mobile Phones,Motorola ,268.576,4
11/24/2017,California,West,Laptops,Lenovo,364.08,2
11/24/2017,California,West,Laptops,Lenovo,71.088,2
11/11/2018,Illinois,Central,Laptops,Asus,10.984,2
11/11/2018,Illinois,Central,Laptops,HP,797.944,4
3/4/2016,New Hampshire,East,Cameras ,Nikon,159.98,2
10/11/2016,Illinois,Central,Mobile Phones,LG,5.344,2
10/11/2016,Illinois,Central,Mobile Phones,LG,27.72,3
7/1/2016,Washington,West,Mobile Phones,iPhone,2.496,1
3/27/2017,Virginia,South,Mobile Phones,HTC,8.26,2
3/27/2017,Virginia,South,Mobile Phones,iPhone,17.76,2
3/27/2017,Virginia,South,Mobile Phones,OnePlus,332.94,3
3/27/2017,Virginia,South,Laptops,Lenovo,292.1,2
3/27/2017,Virginia,South,Cameras ,Sony,206.1,5
3/27/2017,Virginia,South,Mobile Phones,Pixel,17.64,4
10/31/2016,California,West,Laptops,HP,1403.92,5
11/4/2017,Arkansas,South,Mobile Phones,LG,4.3,2
2/14/2018,Washington,West,Cameras ,Nikon,239.97,3
2/14/2018,Washington,West,Mobile Phones,Samsung,81.96,2
2/14/2018,Washington,West,Mobile Phones,Mi,238.62,2
6/18/2018,California,West,Cameras ,Sony,139.8,5
2/28/2017,Connecticut,East,Mobile Phones,iPhone,9.84,2
2/28/2017,Connecticut,East,Mobile Phones,Pixel,7.78,1
12/9/2017,Michigan,Central,Mobile Phones,iPhone,54.9,5
12/7/2017,California,West,Mobile Phones,Pixel,50.04,6
11/24/2016,Florida,South,Laptops,Dell,339.92,5
11/24/2016,Florida,South,Mobile Phones,Pixel,10.528,4
11/24/2016,Florida,South,Mobile Phones,Samsung,42.384,2
7/3/2016,Pennsylvania,East,Mobile Phones,Pixel,123.92,5
6/26/2016,Georgia,South,Cameras ,Sony,135.95,1
7/26/2018,Texas,Central,Mobile Phones,iPhone,2177.584,8
7/26/2018,Texas,Central,Laptops,Asus,17.496,3
7/26/2018,Texas,Central,Mobile Phones,iPhone,16.784,4
7/26/2018,Texas,Central,Cameras ,Nikon,431.136,9
7/26/2018,Texas,Central,Mobile Phones,iPhone,8.88,5
7/26/2018,Texas,Central,Mobile Phones,Samsung,4.836,2
9/14/2016,New York,East,Cameras ,Sony,437.85,3
9/14/2016,New York,East,Mobile Phones,iPhone,673.568,2
5/31/2019,New Jersey,East,Mobile Phones,Pixel,274.8,5
5/31/2019,New Jersey,East,Mobile Phones,OnePlus,62.18,1
5/31/2019,New Jersey,East,Laptops,Asus,8.28,2
5/9/2019,Kentucky,South,Mobile Phones,iPhone,48.81,3
11/5/2018,Virginia,South,Laptops,HP,149.9,5
3/27/2017,Texas,Central,Laptops,Dell,1023.332,5
3/27/2017,Texas,Central,Laptops,HP,600.558,3
3/27/2017,Texas,Central,Cameras ,Nikon,39.992,1
3/27/2017,Texas,Central,Laptops,HP,211.246,2
5/21/2018,Texas,Central,Mobile Phones,Motorola ,56.064,6
5/21/2018,Texas,Central,Laptops,HP,107.772,2
5/21/2018,Texas,Central,Mobile Phones,Pixel,4.832,1
5/21/2018,Texas,Central,Mobile Phones,iPhone,18.24,3
5/21/2016,Illinois,Central,Mobile Phones,iPhone,3.798,3
1/12/2019,Ohio,East,Mobile Phones,LG,10.368,2
1/12/2019,Ohio,East,Cameras ,Sony,235.188,2
1/12/2019,Ohio,East,Cameras ,Sony,26.376,4
1/12/2019,Ohio,East,Cameras ,Nikon,10.384,2
1/12/2019,Ohio,East,Cameras ,Sony,107.118,3
9/29/2017,California,West,Mobile Phones,Mi,97.3,7
7/18/2019,New York,East,Mobile Phones,iPhone,3.328,2
7/18/2019,New York,East,Cameras ,Sony,135.99,1
7/18/2019,New York,East,Laptops,Asus,7.38,1
10/21/2016,Florida,South,Laptops,Asus,45.568,2
10/21/2016,Florida,South,Mobile Phones,iPhone,28.752,8
7/27/2017,North Carolina,South,Laptops,HP,194.848,4
7/21/2017,Illinois,Central,Mobile Phones,iPhone,2.112,2
11/7/2018,Oregon,West,Mobile Phones,Pixel,25.92,5
11/7/2018,Oregon,West,Mobile Phones,LG,120.768,4
11/27/2016,New Jersey,East,Mobile Phones,Pixel,25.92,4
11/27/2016,New Jersey,East,Mobile Phones,LG,34.65,3
11/27/2016,New Jersey,East,Mobile Phones,Pixel,204.95,5
11/27/2016,New Jersey,East,Mobile Phones,iPhone,79.95,5
6/8/2019,Florida,South,Mobile Phones,Pixel,173.488,7
6/8/2019,Florida,South,Mobile Phones,OnePlus,516.96,4
6/8/2019,Florida,South,Laptops,Asus,173.208,7
6/8/2019,Florida,South,Mobile Phones,LG,4.448,2
6/8/2019,Florida,South,Mobile Phones,HTC,9,3
6/8/2019,Florida,South,Mobile Phones,Pixel,42.24,10
6/8/2019,Florida,South,Mobile Phones,iPhone,18.264,2
8/15/2018,California,West,Mobile Phones,Samsung,152.91,3
8/15/2018,California,West,Mobile Phones,Pixel,92.94,3
8/15/2018,California,West,Mobile Phones,iPhone,17.856,4
8/15/2018,California,West,Mobile Phones,iPhone,46.44,3
8/15/2018,California,West,Laptops,HP,195.136,4
6/19/2017,New York,East,Mobile Phones,OnePlus,129.3,2
6/19/2017,New York,East,Mobile Phones,iPhone,11.568,3
7/16/2017,North Carolina,South,Laptops,HP,242.352,3
12/16/2018,Texas,Central,Cameras ,Nikon,319.968,4
12/16/2018,Texas,Central,Laptops,Asus,8.624,7
5/18/2018,Texas,Central,Mobile Phones,Pixel,3.984,1
9/14/2017,Ohio,East,Cameras ,Nikon,895.944,7
10/10/2016,Texas,Central,Laptops,Asus,14,4
10/10/2016,Texas,Central,Mobile Phones,iPhone,16.392,2
9/25/2016,California,West,Mobile Phones,Pixel,10.9,5
9/25/2016,California,West,Mobile Phones,HTC,29.6,2
9/25/2016,California,West,Mobile Phones,HTC,4.98,1
9/25/2016,California,West,Cameras ,GoPro,479.976,3
9/25/2016,California,West,Cameras ,Sony,44.736,8
9/25/2016,California,West,Mobile Phones,LG,5.76,2
9/25/2016,California,West,Laptops,HP,483.136,4
6/3/2018,Illinois,Central,Mobile Phones,HTC,15.936,4
6/3/2018,Illinois,Central,Laptops,Asus,61.544,7
6/3/2018,Illinois,Central,Mobile Phones,OnePlus,132.696,3
9/2/2017,California,West,Mobile Phones,Samsung,43.1,5
9/2/2017,California,West,Laptops,Asus,511.5,5
9/2/2017,California,West,Mobile Phones,iPhone,147.92,5
4/12/2018,California,West,Mobile Phones,LG,39.68,2
5/2/2016,New York,East,Laptops,Asus,12.56,2
5/2/2016,New York,East,Mobile Phones,iPhone,90.48,3
5/2/2016,New York,East,Mobile Phones,Pixel,13.08,2
5/2/2016,New York,East,Laptops,Asus,214.7,5
6/19/2017,California,West,Laptops,Asus,50.32,4
6/19/2017,California,West,Mobile Phones,Pixel,24.56,2
11/6/2018,Georgia,South,Mobile Phones,Pixel,43.68,6
3/26/2019,Washington,West,Laptops,Lenovo,3393.68,8
1/14/2017,Indiana,Central,Mobile Phones,OnePlus,67.4,5
1/14/2017,Indiana,Central,Mobile Phones,Nokia,2.52,2
1/14/2017,Indiana,Central,Cameras ,Sony,67.8,4
1/14/2017,Indiana,Central,Mobile Phones,OnePlus,18.76,2
1/14/2017,Indiana,Central,Cameras ,Nikon,12.12,4
1/14/2017,Indiana,Central,Mobile Phones,Pixel,11.34,1
1/14/2017,Indiana,Central,Cameras ,Nikon,159.8,4
1/14/2017,Indiana,Central,Laptops,Asus,18.96,2
3/26/2019,New York,East,Mobile Phones,OnePlus,1085.42,7
3/26/2019,New York,East,Mobile Phones,Samsung,13.11,3
11/1/2018,Ohio,East,Laptops,Asus,68.704,2
11/1/2018,Ohio,East,Mobile Phones,iPhone,3.132,2
11/1/2018,Ohio,East,Mobile Phones,iPhone,22.428,3
10/6/2017,Illinois,Central,Mobile Phones,OnePlus,290.336,2
10/6/2017,Illinois,Central,Mobile Phones,LG,19.152,2
12/10/2016,New York,East,Mobile Phones,Pixel,6.48,1
9/22/2016,Ohio,East,Mobile Phones,Motorola ,63.968,2
12/29/2019,New York,East,Mobile Phones,Mi,6.36,2
4/20/2017,Ohio,East,Mobile Phones,OnePlus,848.544,4
4/20/2017,Ohio,East,Mobile Phones,iPhone,8.7,5
4/20/2017,Ohio,East,Cameras ,Sony,122.382,3
8/21/2016,New York,East,Laptops,HP,573.174,7
5/29/2019,Ohio,East,Mobile Phones,Pixel,85.056,3
8/12/2018,Georgia,South,Mobile Phones,iPhone,14.04,3
8/12/2018,Georgia,South,Cameras ,Nikon,272.61,13
4/3/2018,California,West,Mobile Phones,Motorola ,11.16,2
4/3/2018,California,West,Cameras ,Nikon,62.31,3
4/3/2018,California,West,Cameras ,Nikon,159.98,2
1/23/2018,Indiana,Central,Mobile Phones,Nokia,5.94,3
10/12/2017,New York,East,Mobile Phones,Pixel,9.96,2
8/8/2019,New York,East,Cameras ,Nikon,79.99,1
3/19/2017,New Jersey,East,Mobile Phones,LG,8.94,3
7/25/2016,Wisconsin,Central,Mobile Phones,Pixel,20.62,2
7/25/2016,Wisconsin,Central,Cameras ,Nikon,124.25,7
7/25/2016,Wisconsin,Central,Cameras ,Sony,297.55,5
7/25/2016,Wisconsin,Central,Laptops,HP,403.56,4
7/25/2016,Wisconsin,Central,Laptops,Asus,95.2,5
