Date,State,Region,Category,Sales,Quantity
11/8/2017,New York,East,Mobile Phones,109.9,5
7/27/2017,Washington,West,Laptops,23.88,3
7/27/2017,Washington,West,Mobile Phones,26.2,4
7/27/2017,Washington,West,Mobile Phones,12.96,2
7/27/2017,Washington,West,Cameras ,234.95,5
12/28/2017,New Mexico,West,Mobile Phones,118.25,5
12/28/2017,New Mexico,West,Mobile Phones,4.28,1
3/10/2016,California,West,Cameras ,26.85,3
3/10/2016,California,West,Cameras ,3357.6,3
5/22/2019,California,West,Mobile Phones,8.26,2
5/22/2019,California,West,Cameras ,2973.32,7
5/22/2019,California,West,Mobile Phones,104.79,7
5/22/2019,California,West,Cameras ,775.728,6
2/17/2017,Texas,Central,Laptops,89.0664,1
2/17/2017,Texas,Central,Mobile Phones,175.44,6
2/17/2017,Texas,Central,Cameras ,438.336,4
12/8/2017,Pennsylvania,East,Laptops,215.544,4
11/18/2017,Illinois,Central,Mobile Phones,55.584,6
11/18/2017,Illinois,Central,Laptops,127.386,2
12/1/2016,Texas,Central,Laptops,248.43,5
12/1/2016,Texas,Central,Mobile Phones,11.648,4
12/1/2016,Texas,Central,Laptops,85.246,2
10/3/2017,Texas,Central,Mobile Phones,20.64,5
8/29/2017,California,West,Laptops,148.02,3
11/24/2017,Kansas,Central,Mobile Phones,33.29,1
6/30/2017,California,West,Mobile Phones,204.95,5
7/22/2017,Illinois,Central,Laptops,526.344,4
11/11/2016,California,West,Laptops,41.96,2
11/11/2016,California,West,Laptops,451.152,3
11/11/2016,California,West,Mobile Phones,31.504,11
12/9/2018,Pennsylvania,East,Mobile Phones,30.672,3
12/9/2018,Pennsylvania,East,Cameras ,1079.976,4
9/7/2017,California,West,Laptops,161.568,2
2/6/2019,Texas,Central,Mobile Phones,2.934,3
2/6/2019,Texas,Central,Cameras ,18.528,2
2/6/2019,Texas,Central,Mobile Phones,670.752,3
8/26/2017,Illinois,Central,Laptops,64.96,5
7/20/2018,California,West,Cameras ,41.94,2
7/20/2018,California,West,Mobile Phones,11.96,2
7/20/2018,California,West,Mobile Phones,13.12,4
7/20/2018,California,West,Mobile Phones,535.41,3
10/8/2019,Texas,Central,Laptops,72.78,3
2/16/2019,California,West,Mobile Phones,36.84,3
2/16/2019,California,West,Mobile Phones,87.71,7
8/12/2016,Florida,South,Laptops,562.2925,7
11/9/2018,New York,East,Laptops,56.52,9
7/18/2016,Pennsylvania,East,Mobile Phones,11.264,8
7/18/2016,Pennsylvania,East,Mobile Phones,284.08,10
7/18/2016,Pennsylvania,East,Mobile Phones,18.496,4
2/5/2016,California,West,Mobile Phones,14.73,3
2/5/2016,California,West,Mobile Phones,186.54,3
2/5/2016,California,West,Laptops,557.728,4
2/5/2016,California,West,Cameras ,159.968,4
6/20/2018,Oklahoma,Central,Mobile Phones,471.9,6
6/20/2018,Oklahoma,Central,Mobile Phones,3.52,2
6/9/2017,Virginia,South,Mobile Phones,49.12,4
12/27/2016,California,West,Mobile Phones,20.16,7
1/26/2018,South Dakota,Central,Mobile Phones,10.68,2
1/26/2018,South Dakota,Central,Laptops,141.96,2
3/23/2017,Washington,West,Mobile Phones,32.48,2
3/23/2017,Washington,West,Mobile Phones,20.04,3
3/23/2017,Washington,West,Cameras ,13999.96,4
3/20/2017,Connecticut,East,Cameras ,238,2
3/20/2017,Connecticut,East,Mobile Phones,61.96,2
10/4/2016,Maryland,East,Laptops,239.372,2
11/18/2016,California,West,Cameras ,595,5
12/26/2017,Texas,Central,Mobile Phones,16.032,3
3/9/2016,Connecticut,East,Cameras ,199.75,5
2/16/2016,New Jersey,East,Laptops,227.96,2
9/28/2019,New York,East,Mobile Phones,293.52,6
9/28/2019,New York,East,Cameras ,307.98,2
11/2/2019,California,West,Laptops,96.96,6
11/2/2019,California,West,Mobile Phones,117.488,7
11/2/2019,California,West,Mobile Phones,11.952,3
11/2/2019,California,West,Laptops,512.499,3
7/31/2016,California,West,Laptops,863.128,7
11/6/2017,Washington,West,Laptops,2036.86,7
11/6/2017,Washington,West,Laptops,449.568,2
11/6/2017,Washington,West,Cameras ,108.96,3
2/14/2016,Mississippi,South,Mobile Phones,264.18,7
7/9/2018,California,West,Mobile Phones,2.88,1
7/9/2018,California,West,Mobile Phones,41.904,6
7/9/2018,California,West,Mobile Phones,23.92,4
1/30/2016,Illinois,Central,Mobile Phones,156.512,4
9/22/2016,New York,East,Mobile Phones,128.34,6
12/22/2017,California,West,Cameras ,474.95,5
9/2/2016,Washington,West,Cameras ,999.98,2
8/2/2019,Oregon,West,Laptops,277.5,4
11/21/2019,Pennsylvania,East,Laptops,1252.704,8
11/21/2019,Pennsylvania,East,Cameras ,110.97,5
5/18/2017,Illinois,Central,Laptops,22.608,3
5/18/2017,Illinois,Central,Laptops,1.892,1
7/23/2017,Illinois,Central,Mobile Phones,63.312,3
9/13/2019,Illinois,Central,Mobile Phones,7.824,1
9/13/2019,Illinois,Central,Laptops,170.072,4
12/10/2016,New York,East,Mobile Phones,62.82,9
10/2/2019,Maryland,East,Mobile Phones,19.44,3
10/2/2019,Maryland,East,Mobile Phones,7.38,1
11/17/2017,New York,East,Mobile Phones,38.88,6
11/17/2017,New York,East,Laptops,187.76,4
11/30/2019,North Carolina,South,Mobile Phones,6.048,7
11/30/2019,North Carolina,South,Mobile Phones,98.352,3
11/30/2019,North Carolina,South,Laptops,335.744,2
12/6/2019,California,West,Mobile Phones,8.96,2
9/5/2017,Tennessee,South,Cameras ,89.568,4
9/5/2017,Tennessee,South,Mobile Phones,71.96,5
9/5/2017,Tennessee,South,Mobile Phones,15.552,3
4/24/2017,Illinois,Central,Mobile Phones,10.43,5
4/24/2017,Illinois,Central,Mobile Phones,72.784,1
11/8/2019,New York,East,Mobile Phones,67.15,5
11/8/2019,New York,East,Cameras ,549.98,2
11/8/2019,New York,East,Laptops,11.82,3
11/8/2019,New York,East,Cameras ,4643.8,4
11/8/2019,New York,East,Laptops,577.764,2
4/26/2019,Florida,South,Laptops,191.5155,1
4/26/2019,Florida,South,Mobile Phones,2.624,1
9/20/2019,Tennessee,South,Mobile Phones,1369.764,6
9/20/2019,Tennessee,South,Mobile Phones,294.368,4
9/7/2017,Tennessee,South,Mobile Phones,81.568,2
11/7/2016,Texas,Central,Laptops,44.46,5
11/7/2016,Texas,Central,Mobile Phones,314.088,3
9/25/2019,Tennessee,South,Mobile Phones,6.336,4
9/25/2019,Tennessee,South,Mobile Phones,10.48,1
9/25/2019,Tennessee,South,Mobile Phones,2.469,1
9/25/2019,Tennessee,South,Mobile Phones,3.264,2
10/3/2018,Texas,Central,Mobile Phones,4.344,3
10/3/2018,Texas,Central,Laptops,31.776,3
10/3/2018,Texas,Central,Mobile Phones,4.928,2
10/3/2018,Texas,Central,Mobile Phones,1.788,3
10/3/2018,Texas,Central,Mobile Phones,15.072,4
2/18/2018,Texas,Central,Mobile Phones,12.624,2
6/12/2016,California,West,Mobile Phones,185.88,6
6/12/2016,California,West,Mobile Phones,12.96,2
11/1/2017,Massachusetts,East,Mobile Phones,189.7,10
11/1/2017,Massachusetts,East,Mobile Phones,40.99,1
4/4/2016,New York,East,Laptops,82.64,2
4/4/2016,New York,East,Mobile Phones,31.02,2
4/4/2016,New York,East,Cameras ,89.97,3
6/30/2016,Georgia,South,Mobile Phones,35.97,3
6/30/2016,Georgia,South,Laptops,1266.86,7
9/22/2018,California,West,Mobile Phones,169.45,5
9/22/2018,California,West,Mobile Phones,40.68,2
5/1/2017,Florida,South,Mobile Phones,3.328,2
5/1/2017,Florida,South,Laptops,933.262,4
5/1/2017,Florida,South,Laptops,2803.92,5
10/20/2017,Florida,South,Mobile Phones,4.768,2
10/20/2017,Florida,South,Mobile Phones,6.672,1
10/20/2017,Florida,South,Mobile Phones,4.448,2
10/20/2017,Florida,South,Laptops,43.936,4
9/1/2018,New York,East,Mobile Phones,23.744,2
9/1/2018,New York,East,Cameras ,357,3
8/12/2018,California,West,Cameras ,806.336,8
8/12/2018,California,West,Laptops,85.44,3
8/19/2018,Georgia,South,Mobile Phones,344.91,3
5/10/2019,Illinois,Central,Mobile Phones,70.97,5
5/10/2019,Illinois,Central,Mobile Phones,36.784,2
5/10/2016,Pennsylvania,East,Cameras ,743.988,2
3/5/2019,Illinois,Central,Mobile Phones,11.212,2
3/5/2019,Illinois,Central,Laptops,4.712,2
3/5/2019,Illinois,Central,Mobile Phones,180.98,5
3/5/2019,Illinois,Central,Mobile Phones,60.416,2
8/12/2017,Washington,West,Cameras ,299.99,1
8/12/2017,Washington,West,Mobile Phones,192.16,4
8/12/2017,Washington,West,Cameras ,242.624,8
8/12/2017,Washington,West,Mobile Phones,46.74,3
8/12/2017,Washington,West,Cameras ,174.95,5
8/12/2017,Washington,West,Mobile Phones,100.704,6
6/26/2016,Michigan,Central,Mobile Phones,368.91,9
6/26/2016,Michigan,Central,Mobile Phones,8.02,1
6/26/2016,Michigan,Central,Mobile Phones,171.04,4
12/15/2016,Arkansas,South,Mobile Phones,19.44,3
9/13/2019,North Carolina,South,Mobile Phones,13.092,4
12/30/2018,New York,East,Mobile Phones,122.94,3
12/30/2018,New York,East,Mobile Phones,35.448,7
4/29/2018,Delaware,East,Cameras ,19.98,2
1/30/2017,Illinois,Central,Laptops,69.375,1
1/30/2017,Illinois,Central,Mobile Phones,31.68,4
1/30/2017,Illinois,Central,Cameras ,2003.168,4
1/30/2017,Illinois,Central,Mobile Phones,9.344,2
12/25/2016,New York,East,Laptops,2563.056,8
10/20/2016,California,West,Laptops,387.136,4
6/13/2019,Ohio,East,Mobile Phones,3.424,1
6/30/2017,New York,East,Mobile Phones,1085.42,7
6/26/2019,Ohio,East,Mobile Phones,43.056,9
2/21/2016,Florida,South,Mobile Phones,3.762,3
2/21/2016,Florida,South,Mobile Phones,34.86,2
2/21/2016,Florida,South,Mobile Phones,432.456,3
4/22/2017,Georgia,South,Mobile Phones,675.06,3
5/9/2017,North Carolina,South,Mobile Phones,65.232,3
5/9/2017,North Carolina,South,Laptops,207,3
12/21/2019,Illinois,Central,Cameras ,600.53,2
12/21/2019,Illinois,Central,Mobile Phones,59.904,2
12/21/2019,Illinois,Central,Cameras ,637.44,8
12/21/2019,Illinois,Central,Laptops,51.756,3
8/12/2018,Florida,South,Mobile Phones,31.104,6
8/12/2018,Florida,South,Mobile Phones,47.96,5
8/12/2018,Florida,South,Cameras ,158.928,7
8/12/2018,Florida,South,Mobile Phones,211.248,6
8/12/2018,Florida,South,Mobile Phones,5.552,2
8/12/2018,Florida,South,Mobile Phones,2.952,1
12/11/2019,Ohio,East,Mobile Phones,10.332,3
11/3/2017,Washington,West,Mobile Phones,18.368,4
3/13/2017,New York,East,Cameras ,299.9,2
5/30/2016,Virginia,South,Mobile Phones,26.55,9
5/30/2016,Virginia,South,Cameras ,111.98,2
7/5/2019,North Carolina,South,Laptops,4.928,2
7/5/2019,North Carolina,South,Mobile Phones,11.784,3
3/11/2018,California,West,Mobile Phones,7.98,3
4/20/2019,Michigan,Central,Mobile Phones,180.96,2
7/26/2017,California,West,Cameras ,1649.95,5
7/26/2017,California,West,Laptops,362.352,3
10/31/2018,California,West,Cameras ,73.584,2
11/3/2017,California,West,Laptops,486.368,4
8/11/2016,Oklahoma,Central,Mobile Phones,32.4,5
8/11/2016,Oklahoma,Central,Mobile Phones,41.86,7
8/11/2016,Oklahoma,Central,Mobile Phones,77.56,2
7/25/2016,California,West,Mobile Phones,37.17,9
3/1/2018,Texas,Central,Mobile Phones,137.352,3
3/1/2018,Texas,Central,Laptops,376.509,3
1/26/2017,Georgia,South,Laptops,62.72,4
1/26/2017,Georgia,South,Cameras ,2939.93,7
7/12/2018,Texas,Central,Laptops,512.358,3
7/12/2018,Texas,Central,Mobile Phones,3.488,2
7/12/2018,Texas,Central,Mobile Phones,22.288,7
7/12/2018,Texas,Central,Mobile Phones,16.032,3
4/11/2017,North Carolina,South,Mobile Phones,1.752,1
4/11/2017,North Carolina,South,Mobile Phones,20.992,8
11/13/2017,New York,East,Mobile Phones,11.21,1
12/5/2019,Texas,Central,Mobile Phones,45.04,2
9/26/2016,Texas,Central,Mobile Phones,15.624,2
11/19/2016,New York,East,Mobile Phones,8.74,2
11/19/2016,New York,East,Mobile Phones,44.75,5
9/8/2017,Florida,South,Mobile Phones,61.68,5
9/8/2017,Florida,South,Cameras ,158.376,3
7/21/2017,Illinois,Central,Mobile Phones,2.864,4
7/21/2017,Illinois,Central,Mobile Phones,94.192,7
10/6/2017,New Jersey,East,Mobile Phones,143.7,3
10/6/2017,New Jersey,East,Mobile Phones,6.48,1
11/7/2017,New York,East,Cameras ,7.88,4
3/9/2016,Massachusetts,East,Mobile Phones,11.21,1
3/9/2016,Massachusetts,East,Laptops,354.9,5
3/9/2016,Massachusetts,East,Mobile Phones,17.94,3
3/9/2016,Massachusetts,East,Mobile Phones,51.8,4
5/13/2017,Delaware,East,Mobile Phones,299.52,9
7/2/2016,Virginia,South,Mobile Phones,7.7,2
12/27/2018,Alabama,South,Mobile Phones,23.92,4
12/27/2018,Alabama,South,Cameras ,498,5
4/13/2017,California,West,Laptops,436.704,6
11/14/2018,Virginia,South,Mobile Phones,32.4,5
6/11/2017,California,West,Mobile Phones,61.44,3
11/25/2016,Alabama,South,Mobile Phones,73.36,7
3/21/2018,Tennessee,South,Mobile Phones,59.2,5
3/21/2018,Tennessee,South,Laptops,32.952,3
3/21/2018,Tennessee,South,Laptops,218.376,3
4/30/2019,Massachusetts,East,Laptops,31.4,5
4/30/2019,Massachusetts,East,Laptops,9.48,1
4/30/2019,Massachusetts,East,Cameras ,209.5,10
4/30/2019,Massachusetts,East,Laptops,24.3,5
4/30/2019,Massachusetts,East,Mobile Phones,6.48,1
5/3/2017,Pennsylvania,East,Laptops,32.448,2
5/3/2017,Pennsylvania,East,Mobile Phones,26.388,4
5/3/2017,Pennsylvania,East,Laptops,373.47,5
5/3/2017,Pennsylvania,East,Mobile Phones,64.2,5
5/3/2017,Pennsylvania,East,Mobile Phones,8,2
8/26/2016,Georgia,South,Laptops,186.54,3
4/11/2018,Montana,West,Mobile Phones,87.08,7
4/11/2018,Montana,West,Cameras ,105.584,2
4/11/2018,Montana,West,Cameras ,217.44,6
1/2/2017,Texas,Central,Mobile Phones,31.744,2
1/2/2017,Texas,Central,Mobile Phones,5.432,2
1/2/2017,Texas,Central,Laptops,913.43,5
1/2/2017,Texas,Central,Mobile Phones,372.144,3
4/28/2017,Florida,South,Cameras ,751.984,2
1/30/2017,Washington,West,Cameras ,604.768,4
9/7/2018,California,West,Mobile Phones,27.36,4
9/7/2018,California,West,Mobile Phones,20.56,2
9/7/2018,California,West,Mobile Phones,83.92,5
6/11/2016,California,West,Laptops,902.712,3
10/17/2016,California,West,Laptops,120.666,2
12/27/2018,Texas,Central,Mobile Phones,4.984,1
11/24/2016,Washington,West,Laptops,82.26,3
11/10/2016,California,West,Mobile Phones,29.74,1
1/5/2019,California,West,Mobile Phones,87.36,6
1/5/2019,California,West,Mobile Phones,56.16,6
3/21/2017,Florida,South,Mobile Phones,64.384,1
11/12/2019,Texas,Central,Mobile Phones,64.784,1
11/12/2019,Texas,Central,Mobile Phones,15.552,3
11/12/2019,Texas,Central,Mobile Phones,223.888,7
9/9/2018,Illinois,Central,Mobile Phones,10.896,3
3/17/2016,California,West,Cameras ,84.784,2
2/8/2016,Texas,Central,Laptops,241.5,4
11/26/2016,Connecticut,East,Cameras ,59.97,3
11/26/2016,Connecticut,East,Mobile Phones,13.36,2
9/4/2017,California,West,Mobile Phones,11.808,3
5/28/2019,Connecticut,East,Mobile Phones,16.24,1
5/28/2019,Connecticut,East,Mobile Phones,77.55,5
11/1/2018,New Jersey,East,Mobile Phones,76.12,2
12/27/2016,Ohio,East,Mobile Phones,17.184,6
12/4/2017,California,West,Mobile Phones,11.76,2
12/23/2017,Connecticut,East,Laptops,27.46,2
12/1/2016,Massachusetts,East,Cameras ,137.94,3
12/1/2016,Massachusetts,East,Laptops,111.15,5
12/1/2016,Massachusetts,East,Mobile Phones,901.95,3
12/1/2016,Massachusetts,East,Laptops,366.009,3
6/30/2018,North Carolina,South,Mobile Phones,310.688,7
9/3/2018,Texas,Central,Mobile Phones,7.68,5
11/2/2017,Ohio,East,Laptops,155.372,2
4/13/2019,Arizona,West,Mobile Phones,10.744,1
12/5/2019,New York,East,Mobile Phones,232.4,5
12/5/2019,New York,East,Laptops,164.646,3
12/5/2019,New York,East,Mobile Phones,22.68,2
2/1/2016,California,West,Mobile Phones,105.52,4
7/8/2017,Delaware,East,Laptops,83.92,4
7/8/2017,Delaware,East,Cameras ,141.9,5
7/8/2017,Delaware,East,Laptops,39.98,2
7/8/2017,Delaware,East,Mobile Phones,28.91,7
7/8/2017,Delaware,East,Mobile Phones,174.95,5
12/11/2019,California,West,Mobile Phones,110.528,4
11/15/2016,North Carolina,South,Laptops,630.024,4
5/9/2016,Virginia,South,Mobile Phones,27.86,7
3/10/2017,Texas,Central,Laptops,933.408,4
12/17/2016,Texas,Central,Mobile Phones,51.84,10
12/17/2016,Texas,Central,Cameras ,165.6,3
4/6/2017,Iowa,Central,Mobile Phones,106.32,3
5/9/2017,Washington,West,Mobile Phones,147.92,5
5/9/2017,Washington,West,Mobile Phones,104.28,3
5/9/2017,Washington,West,Laptops,286.85,1
5/9/2017,Washington,West,Mobile Phones,66.96,4
5/9/2017,Washington,West,Cameras ,199.98,2
10/12/2017,New Jersey,East,Cameras ,45,3
10/12/2017,New Jersey,East,Mobile Phones,17.9,5
10/12/2017,New Jersey,East,Laptops,40.48,2
10/12/2017,New Jersey,East,Laptops,2154.9,5
8/28/2016,Ohio,East,Mobile Phones,18.432,8
10/2/2019,Colorado,West,Mobile Phones,10.944,2
11/23/2017,Michigan,Central,Mobile Phones,4.36,2
11/12/2017,Arizona,West,Cameras ,62.352,6
12/19/2016,Pennsylvania,East,Laptops,303.92,5
3/30/2018,Minnesota,Central,Mobile Phones,129.3,2
11/8/2017,Maryland,East,Laptops,274.2,10
9/14/2018,Texas,Central,Mobile Phones,6.048,4
9/14/2018,Texas,Central,Mobile Phones,6.848,2
9/14/2018,Texas,Central,Laptops,9.96,5
9/14/2018,Texas,Central,Mobile Phones,8.552,2
9/20/2019,Nevada,West,Mobile Phones,45.584,11
12/10/2019,Ohio,East,Cameras ,25.488,2
5/28/2018,Washington,West,Mobile Phones,136.96,4
3/14/2017,Illinois,Central,Cameras ,49.616,2
12/8/2016,Ohio,East,Mobile Phones,10.584,3
5/6/2017,Arizona,West,Mobile Phones,84.416,4
3/6/2016,Pennsylvania,East,Cameras ,431.94,2
3/6/2016,Pennsylvania,East,Mobile Phones,2.043,1
3/6/2016,Pennsylvania,East,Cameras ,68.238,3
10/23/2017,Rhode Island,East,Laptops,240.744,4
10/23/2017,Rhode Island,East,Laptops,35,4
10/23/2017,Rhode Island,East,Laptops,210.68,2
10/23/2017,Rhode Island,East,Laptops,637.896,3
10/23/2017,Rhode Island,East,Mobile Phones,43.44,8
10/23/2017,Rhode Island,East,Mobile Phones,2.22,1
4/28/2018,California,West,Cameras ,1679.96,5
4/18/2016,Texas,Central,Laptops,344.372,4
4/18/2016,Texas,Central,Mobile Phones,1554.936,3
4/18/2016,Texas,Central,Laptops,127.88,5
5/22/2016,California,West,Cameras ,222.384,2
5/28/2017,Illinois,Central,Laptops,106.869,3
5/28/2017,Illinois,Central,Mobile Phones,3.564,3
8/25/2018,Texas,Central,Mobile Phones,25.68,3
8/25/2018,Texas,Central,Mobile Phones,12.384,3
8/30/2018,Connecticut,East,Mobile Phones,25.3,5
8/30/2018,Connecticut,East,Mobile Phones,95.94,3
9/3/2019,Michigan,Central,Mobile Phones,7.5,2
3/28/2018,New Mexico,West,Cameras ,302.376,3
5/10/2019,Colorado,West,Cameras ,46.688,4
4/9/2019,New York,East,Mobile Phones,17.94,3
4/9/2019,Connecticut,East,Mobile Phones,370.14,3
9/19/2016,California,West,Mobile Phones,8.928,2
11/11/2016,Indiana,Central,Laptops,2678.94,6
4/23/2017,Tennessee,South,Laptops,387.136,4
4/23/2017,Tennessee,South,Cameras ,45.408,2
4/23/2017,Tennessee,South,Laptops,77.952,3
4/23/2017,Tennessee,South,Mobile Phones,3,1
10/22/2019,Florida,South,Mobile Phones,9.952,1
4/9/2017,Pennsylvania,East,Mobile Phones,37.896,4
4/9/2017,Pennsylvania,East,Mobile Phones,65.584,2
10/27/2017,Arizona,West,Mobile Phones,44.784,1
10/30/2019,New York,East,Cameras ,1035.8,4
12/18/2017,California,West,Mobile Phones,5.76,2
3/12/2016,California,West,Mobile Phones,19.98,2
7/21/2018,Nebraska,Central,Cameras ,35.98,2
5/24/2016,Pennsylvania,East,Mobile Phones,16.656,3
2/11/2017,New York,East,Mobile Phones,20.7,2
9/20/2016,Michigan,Central,Mobile Phones,83.7,5
9/24/2017,Washington,West,Laptops,199.8,10
3/27/2017,California,West,Mobile Phones,45.68,2
3/27/2017,California,West,Mobile Phones,110.96,2
3/27/2017,California,West,Mobile Phones,11.94,3
2/2/2016,Virginia,South,Cameras ,8749.95,5
2/2/2016,Virginia,South,Mobile Phones,36.4,8
2/2/2016,Virginia,South,Laptops,18.69,7
7/7/2017,California,West,Mobile Phones,5.94,3
10/23/2019,Texas,Central,Mobile Phones,60.736,8
10/23/2019,Texas,Central,Cameras ,479.976,3
10/23/2019,Texas,Central,Mobile Phones,6.08,1
12/2/2016,Colorado,West,Cameras ,165.6,3
3/5/2018,New York,East,Mobile Phones,59.52,3
3/5/2018,New York,East,Cameras ,479.97,3
3/5/2018,New York,East,Mobile Phones,18.62,2
3/5/2018,New York,East,Mobile Phones,49.632,6
3/5/2018,New York,East,Mobile Phones,97.82,2
3/1/2019,California,West,Cameras ,15.984,2
3/1/2019,California,West,Laptops,184.752,3
2/20/2018,California,West,Mobile Phones,12.96,2
5/2/2016,Texas,Central,Laptops,366.744,4
3/8/2016,Texas,Central,Mobile Phones,8.856,9
3/8/2016,Texas,Central,Cameras ,27.96,5
3/8/2016,Texas,Central,Mobile Phones,146.352,3
12/11/2019,Michigan,Central,Cameras ,175.23,11
12/11/2019,Michigan,Central,Cameras ,125.99,1
12/11/2019,Michigan,Central,Mobile Phones,23,2
12/22/2016,New York,East,Mobile Phones,25.584,2
2/2/2016,Texas,Central,Laptops,73.784,2
6/5/2017,Florida,South,Mobile Phones,20.736,4
8/21/2019,Kentucky,South,Mobile Phones,17.52,3
8/21/2019,Kentucky,South,Mobile Phones,35.76,12
4/7/2016,New York,East,Mobile Phones,3.64,2
6/4/2017,Texas,Central,Laptops,30.336,6
12/4/2017,New Jersey,East,Laptops,12.99,1
12/4/2017,New Jersey,East,Laptops,182.22,3
12/4/2017,New Jersey,East,Laptops,302.94,3
1/11/2016,Ohio,East,Laptops,54.992,14
4/1/2016,Wisconsin,Central,Cameras ,12.99,1
9/21/2017,California,West,Mobile Phones,55.86,7
3/16/2017,Ohio,East,Cameras ,44.376,2
3/16/2017,Ohio,East,Laptops,51.264,6
3/16/2017,Ohio,East,Mobile Phones,5.193,3
3/16/2017,Ohio,East,Cameras ,159.984,2
3/16/2017,Ohio,East,Mobile Phones,54.224,2
11/10/2017,California,West,Laptops,241.424,2
11/30/2016,Michigan,Central,Mobile Phones,33.36,4
11/30/2016,Michigan,Central,Mobile Phones,13.76,2
11/30/2016,Michigan,Central,Mobile Phones,496.86,7
11/30/2016,Michigan,Central,Laptops,389.97,3
1/13/2019,Georgia,South,Mobile Phones,9.82,2
5/16/2018,California,West,Cameras ,56.4,3
6/7/2019,Pennsylvania,East,Mobile Phones,18.312,4
6/7/2019,Pennsylvania,East,Mobile Phones,25.92,5
6/7/2019,Pennsylvania,East,Mobile Phones,8.016,3
3/9/2017,California,West,Cameras ,479.984,2
3/9/2017,California,West,Mobile Phones,30.84,5
12/22/2019,Pennsylvania,East,Mobile Phones,33.568,2
12/22/2019,Pennsylvania,East,Laptops,422.625,7
8/6/2018,New York,East,Cameras ,199.98,2
3/27/2016,Georgia,South,Laptops,20.24,1
3/27/2016,Georgia,South,Laptops,39.92,4
3/27/2016,Georgia,South,Mobile Phones,32.54,2
12/5/2019,California,West,Cameras ,39,3
12/5/2019,California,West,Mobile Phones,12.6,4
9/11/2019,Colorado,West,Laptops,24.64,4
